FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
29	112395	339	530	760	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
30	112734	259	743	766	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
31	112993	160	782	756	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
32	113153	379	984	763	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
33	113532	179	816	125	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
34	113711	140	769	72	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
35	113851	199	642	52	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
36	114050	160	565	56	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
37	114210	179	339	749	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
38	114389	618	255	766	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
39	115007	219	387	505	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
40	115226	379	446	523	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
41	115605	200	296	523	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
42	115805	418	440	523	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
43	116223	1535	439	487	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
44	117878	3908	440	460	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
45	121786	219	304	483	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
46	122005	199	618	782	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
47	122204	220	515	733	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
48	122424	219	731	736	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
49	122643	160	334	722	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
50	122803	578	256	736	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
51	123381	259	972	745	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
52	123640	239	846	350	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
53	123879	219	399	479	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
54	124098	179	366	270	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
55	124278	160	441	25	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
56	124437	180	537	5	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
57	124617	279	630	6	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
58	124896	159	763	21	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
59	125055	3788	706	44	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
