FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
44	75106	179	414	532	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
45	75286	419	418	482	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
46	75704	498	302	538	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
47	76203	139	336	442	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
48	76342	259	818	468	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
49	76601	299	780	736	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
50	76900	200	748	762	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
51	77100	259	746	724	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
52	77359	279	994	726	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
53	77638	219	846	246	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
54	77857	239	534	711	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
55	78097	479	591	44	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
56	78575	319	508	34	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
57	78894	1715	723	52	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
58	80609	359	574	469	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
59	80967	239	580	365	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
60	81207	399	394	521	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
