FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
32	404640	233	533	762	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
33	404873	200	723	770	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
34	405073	183	689	758	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
35	405256	250	980	737	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
36	405506	200	475	860	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
37	405705	600	484	766	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
38	406305	699	523	757	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
39	407004	450	261	752	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
40	407454	300	543	745	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
41	407754	250	517	814	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
42	408004	699	489	879	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
43	408970	650	515	820	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
44	409619	450	501	886	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
45	410069	250	743	803	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
46	410319	200	998	816	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
47	410519	300	707	839	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
48	410818	383	699	796	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
49	411201	400	510	769	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
50	411601	250	324	466	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
51	411851	233	345	338	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
52	412084	266	295	332	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
53	412351	316	441	355	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
54	412667	300	297	295	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
55	412967	200	416	320	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
56	413417	100	370	513	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
57	413516	167	256	808	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
58	413683	366	260	729	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
59	414049	333	397	497	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
60	414382	216	429	545	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
61	414599	250	780	766	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
62	414849	433	974	757	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
63	415282	233	740	748	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
64	415515	166	694	749	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
65	415682	283	433	495	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
66	415965	450	414	553	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
67	416414	466	449	552	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
68	417147	83	412	547	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
69	417230	1316	465	562	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
70	418929	117	420	505	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
71	419046	400	303	547	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
72	419445	233	442	516	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
73	419679	133	535	910	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
74	419812	266	502	880	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
75	420312	316	408	511	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
76	420628	350	296	543	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
77	420978	233	417	511	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
78	421494	117	379	512	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
79	421611	316	284	540	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
80	421927	416	324	534	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
81	422343	433	429	550	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
82	423026	83	526	656	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
83	423109	216	710	782	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
84	423326	166	777	617	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
85	423492	833	960	767	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
86	424325	350	725	775	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
87	424675	150	540	779	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
88	424825	183	472	778	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
89	425008	200	244	749	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
90	425208	350	194	754	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
91	425558	200	307	560	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
92	425758	266	267	551	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
93	426024	283	330	284	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
94	426307	183	402	307	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
95	426490	216	450	289	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
96	426707	216	291	294	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
97	426923	166	325	355	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
98	427090	316	433	355	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
99	427406	167	315	294	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
100	427573	250	356	360	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
101	427823	266	432	364	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
102	428089	200	423	303	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
103	428289	333	330	282	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
104	428622	233	430	19	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
105	428855	300	739	285	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
106	429155	200	886	38	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
107	429355	183	773	31	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
108	429538	466	304	2	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
109	430004	283	931	35	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
110	430288	200	684	35	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
111	430487	350	608	40	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
112	430837	333	730	36	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
113	431170	300	820	31	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
114	431470	350	722	30	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
115	432036	949	709	35	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
116	432986	383	623	45	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
117	433619	366	796	28	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
118	434218	983	717	32	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
119	435201	266	840	272	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
120	435467	150	831	186	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
