FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
51	224147	300	503	779	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
52	224447	433	711	761	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
53	224880	283	681	164	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
54	225163	216	638	88	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
55	225379	266	591	34	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
56	225646	1815	707	24	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
57	227461	183	447	21	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
58	227644	150	400	23	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
59	227794	300	497	26	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
60	228094	1815	708	25	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
