FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
36	265719	250	396	513	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
37	265969	366	280	549	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
38	266551	83	705	832	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
39	266635	350	694	742	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
40	266984	266	380	533	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
41	267251	383	272	543	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
42	267634	350	268	753	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
43	267984	183	539	747	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
44	268167	250	790	744	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
45	268417	483	962	745	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
46	268900	250	678	755	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
47	269150	233	509	117	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
48	269383	183	400	272	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
49	269566	316	337	358	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
50	269882	167	323	519	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
51	270049	316	288	549	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
52	270365	183	546	53	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
53	270548	366	909	25	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
54	270915	749	320	20	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
55	271664	267	392	307	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
56	271931	766	295	294	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
57	272697	216	356	528	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
58	272913	250	288	554	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
59	273163	633	774	388	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
60	273796	200	358	269	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
61	273996	300	840	276	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
62	274296	266	847	150	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
63	274562	217	371	311	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
64	274779	266	294	329	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
65	275045	500	322	275	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
66	275545	316	308	349	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
67	275861	383	332	264	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
68	276244	350	437	261	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
69	276594	233	417	39	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
70	276827	167	274	29	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
71	276994	283	908	25	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
72	277277	666	580	41	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
73	277943	716	311	262	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
74	278659	416	253	260	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
75	279075	300	402	281	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
76	279375	333	297	347	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
77	280075	733	283	338	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
78	280808	600	261	760	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
79	281407	200	490	749	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
80	281607	250	248	767	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
81	282140	216	323	102	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
82	282356	266	237	46	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
83	282623	266	310	51	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
84	282889	316	298	272	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
85	283206	1132	303	43	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
86	284338	217	458	42	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
87	284555	183	758	30	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
88	284738	1116	502	40	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
89	285854	183	359	279	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
90	286037	183	301	259	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
91	286220	500	500	46	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
92	286720	650	598	44	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
93	287370	433	470	40	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
94	287803	200	391	37	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
95	288002	300	908	47	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
96	288302	516	391	39	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
97	288818	267	632	553	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
98	289085	266	332	418	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
99	289351	416	298	283	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
100	289768	316	779	430	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
101	290084	250	903	557	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
102	290334	400	991	749	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
103	290734	183	572	169	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
104	290917	183	351	41	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
105	291100	266	389	53	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
106	291367	416	508	54	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
107	291783	366	412	366	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
108	292349	233	788	427	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
109	292582	366	429	878	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
110	292949	450	255	753	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
111	293399	400	355	313	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
112	293798	266	565	45	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
113	294065	550	854	91	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
114	294614	266	395	251	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
115	294881	250	342	345	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
116	295131	200	403	461	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
117	295330	333	439	847	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
118	295663	150	488	772	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
119	295813	366	393	499	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
120	296180	283	287	530	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
121	296463	833	418	522	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
122	297296	766	311	501	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
123	298062	316	399	515	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
124	298378	799	280	557	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
125	299178	266	311	498	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
126	299444	283	272	548	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
127	299727	216	428	511	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
128	299944	216	391	545	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
129	300160	1299	295	551	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
130	301459	683	425	558	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
131	302142	283	461	564	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
132	302425	183	547	610	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
133	302608	250	472	852	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
134	302858	217	240	843	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
135	303075	266	264	752	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
136	303341	966	508	763	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
137	304307	100	516	835	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
138	304407	100	528	789	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
139	304507	183	769	812	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
140	304890	317	258	855	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
141	305207	833	258	745	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
142	306039	783	989	738	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
143	306822	183	804	299	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
144	307005	217	1008	817	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
145	307222	316	992	750	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
146	307538	216	429	121	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
147	307755	167	463	38	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
148	307921	350	509	39	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
149	308271	316	296	40	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
150	308587	283	914	26	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
151	308870	533	199	28	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
152	309403	500	797	206	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
153	309903	466	849	541	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
154	310369	283	954	25	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
155	310653	366	910	37	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
156	311019	533	390	53	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
157	311552	600	276	43	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
158	312151	300	421	61	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
159	312451	283	315	37	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
160	312734	383	256	39	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
161	313117	350	292	76	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
162	313467	316	277	38	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
163	313784	216	740	32	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
164	314000	350	207	38	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
165	314350	600	164	46	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
166	314949	200	217	38	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
167	315149	816	279	28	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
168	315965	300	930	96	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
169	316265	233	883	808	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
170	316498	366	967	738	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
171	316865	250	1009	839	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
172	317115	550	709	748	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
173	317664	266	985	809	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
174	317931	666	968	737	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
175	318597	300	519	546	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
176	318897	1133	1001	763	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
177	320029	416	286	742	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
178	320446	300	535	741	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
179	320745	100	734	726	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
180	320845	216	720	768	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
181	321062	216	673	747	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
182	321278	350	419	359	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
183	321628	183	386	913	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
184	321811	333	392	965	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
185	322144	333	823	334	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
186	322477	366	339	289	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
187	323027	267	863	388	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
188	323293	300	410	495	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
189	323593	233	428	549	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
190	323826	300	1013	744	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
191	324126	250	243	803	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
192	324376	500	263	741	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
193	324876	200	804	406	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
194	325075	316	297	809	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
195	325392	533	541	759	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
196	325925	433	455	228	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
197	326358	250	612	40	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
198	326608	267	966	33	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
199	327074	150	387	437	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
200	327224	916	376	529	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
