FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
23	300394	167	230	793	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
24	300561	233	488	769	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
25	300794	233	690	757	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
26	301027	266	400	478	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
27	301294	200	387	329	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
28	301493	166	401	455	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
29	301660	183	411	539	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
30	301843	133	409	498	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
31	301976	316	424	531	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
32	302293	100	393	554	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
33	302393	899	437	510	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
34	303292	383	417	553	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
35	303675	100	459	517	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
36	304158	350	415	511	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
37	304508	799	289	514	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
38	305307	683	454	487	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
39	305990	216	632	768	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
40	306207	300	707	742	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
41	306506	183	972	797	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
42	306690	233	368	523	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
43	306923	100	337	445	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
44	307023	233	291	530	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
45	307256	250	591	709	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
46	307506	150	791	534	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
47	307656	150	790	182	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
48	307806	1049	359	251	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
49	308855	300	418	425	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
50	309154	250	320	301	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
51	309404	216	406	279	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
52	309621	283	301	287	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
53	309904	183	348	482	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
54	310087	216	388	44	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
55	310304	167	292	37	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
56	310470	166	442	43	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
57	310637	283	503	41	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
58	310920	200	540	40	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
59	311120	133	416	33	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
60	311253	167	734	54	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
61	311420	999	696	54	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
62	312419	266	919	53	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
63	312685	916	701	53	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
