FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
21	311287	300	971	766	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
22	311587	433	708	752	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
23	312020	550	489	713	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
24	312569	216	265	715	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
25	312786	583	714	737	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
26	313369	333	779	752	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
27	313702	483	951	753	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
28	314185	200	877	958	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
29	314385	183	483	717	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
30	314568	799	247	706	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
31	315367	566	182	730	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
32	315934	233	376	397	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
33	316167	466	231	739	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
34	316633	216	289	719	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
35	316850	333	337	734	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
36	317183	350	231	797	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
37	317532	283	550	773	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
38	317815	233	758	817	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
39	318049	216	753	755	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
40	318265	416	715	747	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
41	318682	300	770	748	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
42	318981	183	691	727	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
43	319164	216	739	727	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
44	319381	250	486	176	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
45	319631	316	407	126	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
46	319947	233	389	380	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
47	320180	250	276	381	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
48	320430	166	359	386	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
49	320597	250	400	129	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
50	320847	167	630	128	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
51	321013	216	599	145	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
52	321230	383	724	137	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
53	321613	133	815	137	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
54	321746	233	688	134	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
55	321979	233	600	136	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
56	322212	350	822	132	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
57	322562	150	920	134	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
58	322712	183	453	129	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
59	322895	217	389	126	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
60	323112	400	493	127	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
61	323511	217	404	110	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
62	323728	233	477	123	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
63	323961	183	586	133	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
64	324144	166	270	111	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
65	324311	117	330	121	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
66	324427	250	386	122	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
67	324677	483	505	695	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
68	325160	400	744	744	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
69	325560	216	808	735	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
70	325776	316	945	760	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
71	326093	216	982	766	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
72	326309	233	1029	758	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
73	326542	200	427	575	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
74	326742	366	399	527	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
75	327109	566	276	533	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
76	327675	1182	437	535	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
77	328857	217	397	523	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
78	329074	283	411	567	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
79	329357	1366	428	503	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
80	330839	100	429	480	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
81	330939	133	340	516	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
82	331073	483	265	528	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
83	331555	433	306	532	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
84	331989	200	403	724	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
85	332188	183	282	754	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
86	332372	250	266	690	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
87	332621	533	710	744	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
88	333154	183	522	723	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
89	333554	233	528	709	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
90	333787	233	690	735	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
91	334020	133	774	725	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
92	334154	150	311	731	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
93	334304	1466	243	706	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
94	335769	150	593	668	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
95	335919	216	477	273	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
96	336136	133	413	169	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
97	336269	266	380	106	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
98	336535	550	498	117	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
99	337085	150	391	117	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
100	337235	300	601	118	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
101	337535	216	694	123	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
102	337751	200	598	121	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
103	337951	1416	703	120	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
104	339367	316	890	958	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
105	339916	250	1031	827	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
106	340166	200	967	794	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
107	340499	200	975	734	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
108	340699	183	613	608	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
109	340882	250	801	293	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
110	341132	183	859	267	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
111	341315	383	847	204	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
