FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
51	79896	216	737	704	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
52	80112	300	705	721	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
53	80412	266	508	707	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
54	80678	200	225	835	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
55	80878	283	254	687	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
56	81161	300	698	559	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
57	81461	599	789	332	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
58	82060	250	925	344	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
59	82310	283	799	538	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
60	82593	133	875	536	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
61	82727	266	881	362	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
62	82993	216	943	416	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
63	83210	250	943	248	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
64	83460	333	830	244	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
65	83793	233	790	328	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
66	84026	316	811	295	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
67	84342	400	750	373	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
68	84742	216	799	314	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
69	84958	1116	889	308	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
70	86074	450	812	388	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
71	86524	200	674	591	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
72	86724	200	960	760	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
73	86924	316	835	0	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
74	87240	283	721	6	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
75	87523	416	509	4	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
76	87940	216	600	9	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
77	88156	316	291	100	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
78	88473	250	339	492	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
79	88722	1216	298	528	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
80	89938	516	385	516	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
81	90454	1199	426	523	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
82	91654	216	263	738	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
83	91870	1532	416	488	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
84	93402	216	829	797	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
85	93619	216	750	742	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
86	93835	133	706	725	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
87	93968	250	996	733	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
88	94218	283	957	770	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
89	94501	183	448	539	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
90	94685	266	443	491	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
91	94951	316	712	521	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
92	95268	167	635	725	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
93	95434	450	707	730	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
94	95884	550	520	719	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
95	96433	150	894	721	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
96	96583	283	983	722	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
97	96866	450	730	724	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
98	97316	250	531	698	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
99	97566	133	581	518	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
100	97699	167	514	673	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
101	97866	816	234	699	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
102	98682	216	325	54	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
103	98898	133	277	138	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
104	99031	266	427	11	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
105	99298	450	498	29	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
106	99748	250	589	35	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
107	99997	150	711	32	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
108	100147	250	623	28	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
109	100397	183	712	28	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
110	100580	250	620	36	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
111	100830	283	699	32	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
112	101113	117	196	8	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
113	101230	183	202	69	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
114	101413	300	671	18	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
115	101713	233	728	27	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
116	101946	300	422	9	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
117	102246	350	355	24	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
118	102596	216	443	12	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
119	102812	216	521	25	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
120	103029	266	617	32	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
121	103295	600	716	36	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
122	103895	366	790	38	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
123	104261	133	259	72	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
124	104394	100	259	154	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
125	104494	216	258	74	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
126	104711	266	747	53	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
127	104977	366	765	785	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
128	105343	200	738	731	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
129	105543	283	833	453	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
130	105826	516	717	653	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
131	106343	416	800	430	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
132	106759	233	874	380	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
133	106992	250	895	37	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
134	107242	283	812	35	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
