FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
21	90042	100	1036	958	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
22	90142	200	1120	925	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
23	90342	316	901	956	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
24	90658	167	945	952	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
25	91791	233	752	150	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
26	92024	366	699	86	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
27	92390	383	352	82	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
28	92773	200	306	62	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
29	92973	150	251	60	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
30	93123	450	911	84	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
31	93573	200	733	457	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
32	93773	133	352	406	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
33	93906	200	341	337	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
34	94106	167	431	355	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
35	94272	416	294	546	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
36	94689	200	402	533	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
37	94889	500	244	529	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
38	95388	400	288	532	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
39	95788	783	450	539	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
40	96571	2182	391	526	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
41	98752	316	416	561	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
42	99069	833	417	523	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
43	99901	116	398	478	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
44	100018	516	428	499	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
45	102200	200	522	588	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
46	102400	516	418	510	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
47	102916	266	253	534	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
48	103182	183	269	730	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
49	103365	100	204	678	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
50	103465	150	219	723	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
51	103615	183	603	711	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
52	103798	233	517	686	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
53	104032	183	577	682	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
54	104215	333	805	680	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
55	104548	366	1070	692	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
56	104914	266	856	389	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
57	105181	216	381	320	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
58	105397	100	272	366	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
59	105497	266	534	58	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
60	105764	283	931	94	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
61	106047	233	367	72	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
62	106280	316	237	83	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
63	106596	283	712	95	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
64	106880	250	584	87	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
65	107129	233	842	97	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
66	107362	200	799	102	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
67	107562	183	517	91	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
68	107746	250	474	89	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
69	107995	100	619	65	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
70	108095	416	588	87	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
71	108512	433	711	88	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
72	108945	383	816	79	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
73	109328	833	696	87	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
74	111409	100	500	932	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
75	112259	117	864	973	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
76	112509	133	606	970	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
77	112642	733	691	101	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
78	113375	250	325	198	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
79	113624	183	212	63	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
80	113808	583	704	82	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
81	114391	316	169	58	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
82	114707	2348	701	84	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
83	117055	383	584	82	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
84	118354	17	627	143	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
