FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
27	323945	266	542	93	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
28	324212	150	784	361	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
29	324361	216	301	495	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
30	324578	166	284	368	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
31	324744	333	393	361	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
32	325077	799	283	537	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
33	325877	683	317	525	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
34	326560	283	260	537	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
35	326843	150	293	511	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
36	326993	766	336	487	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
37	327759	433	396	532	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
38	328192	650	463	553	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
39	328842	250	425	548	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
40	329091	216	420	510	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
41	329458	999	428	540	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
42	330457	350	427	503	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
43	330807	650	410	539	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
44	331456	166	421	503	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
45	331623	150	444	375	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
46	331773	133	295	319	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
47	331906	183	436	294	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
48	332089	200	312	272	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
49	332289	166	443	320	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
50	332456	799	429	549	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
51	333255	383	724	427	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
52	333638	183	789	92	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
53	333821	183	579	57	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
54	334004	133	610	85	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
55	334138	150	1001	10	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
56	334288	333	935	62	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
57	334621	133	593	803	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
58	334754	167	950	798	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
59	334920	366	956	755	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
60	335287	283	918	757	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
61	335570	217	644	758	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
62	335787	166	394	732	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
63	335953	1216	242	702	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
64	337169	183	179	902	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
65	337352	616	220	952	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
66	337968	416	490	963	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
67	338385	366	697	941	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
68	338751	283	442	963	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
69	339034	1282	244	705	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
70	340316	550	315	77	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
71	340866	216	353	265	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
72	341083	100	452	268	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
73	341183	400	614	54	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
74	341582	150	445	63	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
75	341732	583	490	87	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
76	342315	300	399	87	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
77	342615	350	288	66	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
78	342965	233	505	99	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
79	343198	117	297	733	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
80	343314	500	279	670	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
81	343814	466	519	54	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
82	344280	250	618	71	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
83	344530	200	875	47	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
84	344730	200	930	53	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
85	344930	166	761	68	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
86	345096	749	718	69	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
87	345846	100	517	104	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
88	345946	100	520	65	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
89	346046	333	504	103	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
90	346512	216	475	118	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
91	346729	117	263	697	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
92	346845	134	273	653	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
93	346979	100	238	645	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
94	347079	117	285	634	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
95	347196	183	247	618	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
96	347379	166	687	102	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
97	347545	166	716	45	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
98	347712	167	233	684	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
99	347879	200	230	722	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
100	348611	100	232	625	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
101	348711	184	221	756	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
