FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
1	30665	347	847	774	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
2	31012	120	603	161	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
3	31251	199	789	363	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
4	31450	259	299	311	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
5	31709	239	412	449	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
6	31949	239	834	233	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
7	32408	99	451	353	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
8	32507	259	454	306	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
9	32766	418	854	371	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
10	33185	199	902	257	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
11	33384	259	874	233	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
12	33643	120	859	198	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
13	33942	100	969	662	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
14	34042	180	950	816	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
15	34221	140	319	203	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
16	34660	199	303	341	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
17	34859	179	427	346	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
18	35039	339	818	264	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
19	35378	180	847	471	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
20	35557	399	343	493	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
21	35956	299	436	490	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
22	36255	199	326	860	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
23	36454	219	267	876	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
24	36674	180	657	820	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
25	36853	219	771	793	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
26	37072	199	978	788	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
27	37272	419	822	138	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
28	37691	239	837	104	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
29	37930	239	744	867	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
30	38169	199	777	761	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
31	38368	379	845	153	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
32	38747	239	843	551	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
33	38986	279	937	797	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
34	39266	219	456	805	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
35	39485	139	492	770	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
36	39624	279	289	780	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
37	39904	299	398	458	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
38	40402	219	386	359	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
39	40621	219	427	468	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
40	40841	339	411	526	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
41	41180	319	453	529	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
42	41499	219	422	469	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
43	41718	798	404	537	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
44	42515	1057	416	476	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
45	43572	917	457	475	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
46	44489	419	392	472	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
47	44908	179	324	454	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
48	45087	339	809	279	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
