FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
1	207963	598	59	460	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
2	208561	239	458	170	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
3	208800	558	798	397	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
4	209359	458	921	806	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
5	209817	219	480	483	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
6	210036	199	384	326	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
7	210236	618	420	504	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
8	210854	339	763	726	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
9	211193	379	533	862	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
10	211751	359	549	686	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
11	212110	279	960	799	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
12	212389	199	730	770	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
13	212588	299	774	756	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
14	212888	239	305	761	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
15	213127	319	741	521	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
16	213446	259	647	830	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
17	213705	179	405	778	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
18	213884	219	343	500	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
19	214104	159	405	505	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
20	214263	140	393	544	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
21	214403	977	281	553	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
22	215380	459	447	574	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
23	215838	578	394	564	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
24	216416	439	279	548	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
25	216855	259	429	560	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
26	217114	359	444	517	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
27	217473	139	425	449	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
28	217612	498	440	570	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
29	218111	1515	416	529	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
30	219626	359	621	740	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
31	219985	199	983	810	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
32	220184	179	984	756	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
33	220364	199	789	515	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
34	220563	319	347	515	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
35	220882	299	278	544	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
