FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
1	204693	333	316	299	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
2	205026	200	402	306	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
3	205226	350	371	506	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
4	205575	383	240	787	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
5	205958	183	530	764	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
6	206142	183	477	752	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
7	206325	666	367	406	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
8	206991	200	369	474	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
9	207191	183	384	507	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
10	207374	333	721	808	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
11	207707	350	725	926	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
12	208057	366	971	736	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
13	208423	233	674	750	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
14	208656	200	319	860	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
15	208856	233	277	914	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
16	209089	316	414	945	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
17	209406	183	186	941	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
18	209589	250	246	777	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
19	209839	316	480	763	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
20	210155	200	360	475	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
21	210355	233	309	367	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
22	210588	133	291	495	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
23	210722	533	247	549	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
24	211255	1083	375	572	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
25	212337	933	429	576	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
26	213270	783	406	532	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
27	214202	1083	400	579	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
28	215485	250	410	528	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
29	215735	150	378	553	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
30	215885	250	249	541	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
31	216134	533	288	530	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
32	216667	383	379	541	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
33	217050	600	253	551	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
34	217650	166	312	566	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
35	217816	216	467	744	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
36	218033	250	756	749	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
37	218283	266	965	762	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
38	218549	250	681	741	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
39	218799	283	473	556	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
40	219082	466	238	768	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
41	219549	483	446	755	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
42	220032	350	686	748	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
43	220381	117	732	746	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
44	220498	350	965	742	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
45	220848	283	856	932	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
46	221131	166	729	942	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
47	221297	316	454	940	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
48	221614	383	215	938	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
49	221997	250	275	738	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
50	222247	200	229	750	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
51	222446	266	495	739	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
52	222713	133	636	138	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
53	222846	250	629	70	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
54	223096	2265	677	60	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
