FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
34	217421	216	364	318	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
35	217637	283	326	298	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
36	217920	183	289	330	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
37	218103	300	423	341	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
38	218403	283	286	356	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
39	218686	233	321	485	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
40	218919	1049	276	530	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
41	219969	383	302	472	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
42	220352	333	412	507	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
43	220685	916	277	538	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
44	221601	266	432	515	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
45	221867	716	396	535	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
46	222584	200	297	525	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
47	222783	167	229	870	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
48	222950	100	269	887	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
49	223050	217	266	738	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
50	223266	150	345	489	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
51	223416	883	424	525	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
52	224299	300	460	518	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
53	224599	366	433	489	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
54	224965	300	409	545	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
55	225265	666	425	493	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
56	225931	233	353	490	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
57	226164	233	311	488	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
58	226664	83	440	382	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
59	226747	983	439	473	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
60	227730	117	564	454	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
61	228030	217	528	434	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
62	228246	366	429	452	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
63	228612	483	435	499	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
64	229096	316	673	536	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
65	229412	183	526	855	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
66	229595	133	279	775	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
67	229728	133	245	736	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
68	229862	666	239	689	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
69	230528	233	472	70	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
70	230761	250	377	62	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
71	231011	133	458	61	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
72	231144	400	533	70	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
73	231544	2232	488	80	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
74	233942	516	487	78	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
75	234458	150	565	71	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
76	234608	600	494	72	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
77	235208	316	653	71	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
78	235524	1416	688	81	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
