FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
46	21918	200	552	744	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
47	22118	433	301	746	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
48	22551	666	437	532	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
49	23217	566	486	561	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
50	23784	1016	441	549	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
51	24966	1699	442	521	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
52	26665	1116	342	545	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
53	27781	250	464	546	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
54	28031	316	353	554	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
55	28347	166	382	340	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
56	28514	366	451	343	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
57	28880	333	479	515	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
58	29213	183	490	551	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
59	29529	316	494	520	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
60	29846	416	339	553	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
61	30262	216	552	767	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
62	30479	200	752	751	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
63	30679	283	1004	756	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
64	30962	150	404	750	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
65	31111	300	298	749	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
66	31411	283	516	741	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
67	31694	916	283	757	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
68	32610	183	385	545	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
69	32794	450	311	567	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
70	33243	250	322	328	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
71	33493	116	472	335	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
72	33610	167	560	80	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
73	33776	200	594	132	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
74	33976	183	390	30	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
75	34159	167	295	42	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
76	34459	166	410	63	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
77	34626	200	494	104	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
78	34825	167	809	102	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
79	34992	233	856	81	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
80	35225	100	929	35	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
81	35325	266	806	85	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
82	35591	316	735	48	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
83	35908	233	616	109	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
84	36141	100	736	38	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
85	36241	133	695	91	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
86	36374	333	606	89	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
87	36707	150	824	69	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
88	36857	250	886	60	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
89	37107	333	874	810	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
90	37440	150	773	785	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
91	37590	533	993	775	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
92	38123	233	759	762	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
93	38356	167	709	772	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
94	38523	216	818	758	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
95	38739	1216	286	754	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
96	39955	216	328	907	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
97	40171	150	355	959	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
98	40321	200	510	960	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
99	40521	316	527	753	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
100	40838	1732	292	754	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
101	42570	217	391	701	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
102	42786	316	729	496	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
103	43103	233	730	360	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
104	43336	300	429	335	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
105	43752	266	569	109	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
106	44019	266	682	65	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
107	44285	133	815	4	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
108	44418	150	716	57	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
109	44568	150	619	53	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
110	44718	300	581	85	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
111	45018	266	462	123	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
112	45285	150	402	40	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
113	45434	133	500	43	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
114	45568	233	332	4	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
115	45801	200	208	52	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
116	46001	133	700	68	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
117	46234	150	756	29	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
118	46517	316	687	81	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
119	46833	233	413	867	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
120	47067	150	335	737	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
121	47216	133	734	137	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
