FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
1	167377	319	260	310	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
2	167815	220	292	168	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
3	168035	319	373	248	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
4	168354	219	747	347	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
5	168573	239	412	440	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
6	168812	518	334	460	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
7	169331	339	292	509	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
8	169670	299	275	833	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
9	169969	239	502	807	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
10	170208	219	511	744	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
11	170427	199	751	410	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
12	170627	478	424	469	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
13	171105	359	430	507	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
14	171464	459	295	506	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
15	171922	179	386	73	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
16	172102	299	400	28	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
17	172401	140	372	397	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
18	172540	1117	301	511	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
19	173657	239	409	527	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
20	173896	399	467	516	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
21	174295	339	421	528	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
22	174634	478	440	471	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
23	175112	299	448	511	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
24	175411	199	523	783	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
25	175611	459	511	739	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
26	176069	438	731	754	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
27	176508	698	262	748	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
28	177206	179	930	788	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
29	177385	259	972	761	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
30	177644	419	727	748	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
31	178063	259	538	734	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
32	178322	399	501	736	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
33	178721	219	816	424	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
34	178940	239	836	172	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
35	179179	319	791	757	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
36	179499	160	810	113	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
37	179658	119	650	45	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
38	179778	160	377	89	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
39	179937	160	312	232	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
40	180097	179	437	260	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
41	180276	219	396	328	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
42	180495	219	433	474	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
43	180715	399	403	513	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
44	181113	658	457	515	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
45	181971	459	338	955	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
46	182429	439	276	955	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
47	182868	139	223	957	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
48	183008	359	760	955	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
49	183366	199	682	963	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
50	183566	200	574	770	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
51	183765	179	511	724	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
52	184104	140	370	685	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
53	184244	259	253	771	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
54	184503	439	402	474	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
55	184941	399	448	455	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
56	185340	199	342	463	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
57	185539	459	813	455	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
58	185998	240	750	660	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
59	186238	219	719	738	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
60	186457	140	678	732	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
61	186596	140	313	627	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
62	186736	140	344	512	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
63	186875	379	287	512	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
64	187254	299	335	301	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
65	187553	160	340	250	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
66	187713	239	439	244	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
67	187952	279	341	325	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
68	188231	199	433	317	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
69	188431	279	291	316	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
70	188710	239	572	36	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
71	188949	259	490	34	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
72	189208	259	606	32	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
