FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
87	164099	117	408	559	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
88	164216	1615	457	564	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
89	165831	566	430	510	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
90	166397	216	448	548	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
91	166614	999	413	560	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
92	167613	1665	433	521	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
93	169278	383	408	575	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
94	169661	216	253	556	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
95	169878	133	304	552	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
96	170144	250	311	543	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
97	170394	300	274	567	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
98	170694	450	432	557	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
99	171144	366	471	53	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
100	171510	250	866	13	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
101	171760	283	492	596	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
102	172043	300	419	563	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
103	172343	466	289	553	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
104	172809	316	561	855	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
105	173126	183	481	756	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
106	173309	266	755	503	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
107	173575	216	876	772	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
108	173792	316	724	746	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
109	174108	483	806	525	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
110	174591	350	471	302	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
111	174941	100	328	309	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
112	175041	250	811	263	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
113	175291	266	832	565	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
114	175557	650	868	595	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
115	176207	300	731	589	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
116	176506	216	844	293	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
117	176723	266	911	28	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
118	176989	150	775	7	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
119	177139	283	304	23	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
120	177423	250	417	0	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
121	177672	200	568	0	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
122	178005	200	899	838	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
123	178205	250	733	775	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
124	178455	250	392	731	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
125	178705	216	762	349	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
126	178921	316	839	274	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
127	179238	200	887	179	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
128	179438	150	864	227	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
129	179588	833	845	268	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
130	180420	183	551	791	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
131	180604	400	506	757	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
132	181003	283	716	758	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
133	181286	300	835	354	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
134	181586	150	893	648	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
135	181736	283	811	744	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
136	182019	166	751	747	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
137	182186	283	980	744	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
138	182469	333	892	278	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
139	182802	100	864	465	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
140	182902	183	863	568	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
141	183085	566	462	514	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
142	183651	1016	809	326	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
143	184667	166	916	754	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
144	184834	166	918	799	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
145	185000	533	866	361	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
146	185533	183	846	211	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
147	185716	416	896	30	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
148	186133	450	577	46	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
149	186582	316	782	53	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
150	186899	616	188	48	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
151	187515	250	330	53	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
152	187765	216	279	63	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
153	187981	133	349	98	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
154	188115	899	368	64	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
155	189564	600	331	80	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
156	190163	183	207	40	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
157	190496	266	322	78	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
158	190763	316	263	18	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
159	191079	383	488	34	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
160	192112	283	972	5	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
161	192562	133	158	16	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
162	192695	250	383	69	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
